route,stop,scheduled_hour,actual_hour,delay_min,passenger_count,incident_flag
R2,S2,19,19,3.960580861705132,52,0
R1,S3,18,19,3.645580133712617,30,0
R1,S2,15,16,4.484963609654942,59,0
R2,S1,12,12,3.223233998449515,29,0
R3,S3,8,8,2.251586074456938,11,0
R3,S3,16,17,1.2909891530901048,24,0
R2,S1,12,13,1.8208431760443977,45,0
R1,S5,10,11,4.444192772997612,55,0
R3,S3,19,20,1.7032380893470116,34,0
R3,S4,16,17,1.9922832083926594,5,0
R1,S1,20,20,4.214334506741986,22,0
R1,S5,20,21,1.6500168109452549,12,0
R1,S1,8,9,0.807791981771016,33,0
R2,S1,15,16,3.6997781211087615,44,0
R2,S5,17,18,0.7587369912135153,26,0
R2,S5,13,14,2.605726090771812,36,0
R1,S5,8,9,2.3432440387684537,44,0
R2,S4,16,16,2.473609345356191,18,0
R1,S2,13,13,0.0,6,0
R2,S1,17,17,3.1707001829702017,39,0
R2,S3,20,21,1.9107575502792924,11,0
R3,S2,10,11,2.9244243684908104,7,0
R1,S3,14,14,2.7511900268405585,19,0
R3,S3,17,18,2.473896511743986,47,0
R1,S3,11,12,1.4042301838482085,38,0
R2,S4,21,22,1.4207869643921998,26,0
R2,S4,17,17,1.918559423717143,22,0
R2,S2,17,17,2.2572097856714426,50,0
R1,S5,6,6,1.3639992645976893,22,0
R1,S4,14,15,3.414404611635888,38,0
R2,S1,17,17,1.5082354384250403,40,0
R3,S2,13,13,0.5302231418501286,50,0
R2,S1,5,5,2.8928533189746255,43,0
R2,S3,18,19,4.821745261005677,51,0
R2,S1,20,20,0.24867185717452456,42,0
R2,S4,19,19,1.812026162831963,41,0
R3,S1,5,6,3.5958504099942887,56,0
R3,S3,21,21,2.8547575634674454,22,0
R3,S3,17,18,2.9318605881985125,47,0
R1,S4,19,20,2.0457272070114367,44,0
R2,S2,20,20,0.0,33,0
R1,S5,20,20,2.3867785743773666,16,0
R2,S2,6,6,2.5602239754457,22,0
R3,S5,21,22,3.6887589525938447,35,0
R2,S4,15,15,0.8735484532951538,19,0
R3,S4,12,12,4.52422935863654,44,0
R2,S4,7,7,1.5343312021385491,34,0
R2,S3,16,17,1.2760439432983977,40,0
R3,S2,20,21,0.9188506301772805,32,0
R2,S5,18,19,3.5694929235444133,57,0
R3,S2,20,20,0.35601134837329607,19,0
R3,S5,21,21,2.947889618442739,47,0
R2,S1,15,16,0.7886512779093005,37,0
R3,S2,21,21,1.933762857813098,6,0
R1,S1,5,5,0.0,12,0
R1,S4,16,17,3.1780650640703527,52,0
R2,S3,19,20,1.774939591385257,37,0
R3,S3,22,23,2.8361454312068815,39,0
R1,S2,18,18,1.7316215063196596,22,0
R1,S1,5,5,2.7916218640872414,30,0
R3,S1,17,17,1.9308357095782647,52,0
R1,S5,19,20,3.1109585732877685,25,0
R1,S2,11,12,2.800679211380061,32,0
R2,S2,19,19,2.2943635684077437,24,0
R2,S1,14,15,0.6497804282091566,56,0
R3,S1,18,19,1.3439136667223608,49,0
R3,S3,10,10,0.8416811369921628,24,0
R1,S2,18,19,4.143041924709811,8,0
R2,S3,16,16,3.1705382737941488,40,0
R3,S4,15,16,2.0566223887982047,58,0
R1,S4,6,6,1.1567754063510454,38,0
R2,S1,5,6,0.815343118377515,49,0
R3,S5,12,12,2.1837127415726063,17,0
R2,S1,18,19,4.764814380594049,35,0
R1,S2,13,14,2.0088957471467683,56,0
R1,S1,6,7,3.8028803794982187,43,0
R1,S3,9,10,2.4134951851017776,11,1
R2,S1,12,13,2.8438612555472784,21,0
R3,S3,20,20,1.2861240400097302,46,0
R3,S4,20,20,1.7043987460843044,16,0
R1,S3,17,17,0.7537911427269006,59,0
R1,S2,19,20,2.456875509620234,58,1
R1,S1,5,5,1.6348658711690764,34,0
R1,S2,7,8,2.5398283498491026,52,0
R2,S3,10,11,0.5221851820688579,38,0
R1,S3,18,18,2.68359142174407,26,0
R1,S3,8,8,2.253354338643671,25,0
R3,S3,22,23,2.205304426912678,13,0
R2,S3,19,20,2.5840636998122903,16,0
R1,S1,13,13,1.6435986763945611,21,0
R2,S5,22,22,7.71007604917939,20,0
R1,S2,7,8,2.702668599318209,9,0
R2,S4,14,15,2.157667965680559,23,1
R1,S4,21,21,3.112961304247786,32,0
R1,S2,11,12,1.2181104610253146,21,0
R2,S1,19,20,1.168444000725938,26,0
R1,S2,5,5,3.2005530204384853,39,0
R1,S3,15,15,3.3337145413510556,53,0
R2,S5,21,22,3.7876266883369976,19,0
R3,S2,9,10,0.0,23,0
R3,S1,11,11,1.8104164195752928,51,0
R1,S3,19,20,2.494446242292935,54,0
R2,S2,7,7,3.0804716377616463,30,0
R3,S2,19,20,2.7898744687445234,48,0
R2,S3,9,9,0.7233835734862704,48,0
R3,S1,16,17,2.772135346645738,39,0
R1,S5,9,10,2.4818532138416343,47,0
R2,S5,7,8,2.4777729331710168,27,0
R1,S3,13,13,0.35533753408848123,14,0
R1,S4,13,13,0.5983014952471299,26,0
R1,S1,11,11,4.718345993318544,51,1
R2,S4,6,7,3.479168812154695,59,0
R3,S4,20,21,1.905544924583996,15,0
R1,S4,13,13,1.931167773886021,59,0
R2,S1,17,17,5.334247872277001,30,0
R3,S4,21,22,2.0680002764927985,5,0
R1,S3,10,11,1.8248148631505303,56,0
R3,S2,8,9,0.8098870234507731,40,0
R3,S3,5,6,1.6495037032919413,57,0
R2,S2,22,22,0.0,25,0
R2,S5,13,13,2.781189497675054,12,0
R2,S4,17,18,3.8888884952645757,24,0
R3,S5,12,13,3.905597225955746,49,0
R3,S5,17,18,0.946312201514171,21,0
R2,S1,19,19,0.0,19,0
R3,S4,15,15,2.5089120672567553,25,0
R3,S5,16,17,3.978059524572455,5,0
R3,S2,18,19,0.0,7,0
R2,S2,8,9,1.4395930431356474,35,0
R1,S1,5,6,2.536121930438615,35,0
R1,S5,8,9,0.7384072189958908,25,0
R2,S5,13,14,0.0,27,0
R3,S5,14,14,0.884430503320095,21,0
R2,S1,8,8,1.1463720042794847,26,0
R1,S4,13,13,0.0,26,0
R2,S5,17,18,3.607315955255949,40,0
R1,S5,16,17,4.33087312318326,12,0
R1,S3,15,16,2.0443352911295407,51,0
R2,S2,16,16,3.0942307338600408,12,0
R2,S4,22,23,0.0,18,0
R1,S4,16,16,1.7876325699718256,42,0
R3,S4,20,21,1.1316431923995138,28,0
R3,S5,9,10,2.617336098239769,26,0
R1,S3,16,17,0.0,19,0
R3,S4,15,15,1.5438942582352886,24,0
R1,S1,13,13,2.942601194071207,31,0
R1,S1,22,22,2.3572962784264826,32,0
R1,S2,7,8,3.1743604923548303,26,0
R2,S3,21,21,1.1024366273441735,35,0
R2,S4,18,19,0.0,13,0
R2,S3,5,6,3.6483266419884446,27,0
R1,S1,21,21,3.1387192647966615,9,0
R2,S4,12,12,4.3531358528786415,49,0
R3,S5,9,10,2.111384628029489,43,0
R3,S1,9,10,2.6243587610222083,21,0
R2,S2,13,14,5.493871554755151,44,0
R2,S4,7,8,0.0,9,0
R1,S2,13,13,2.6670559433419876,59,0
R2,S3,22,22,3.8266094054665634,11,0
R2,S2,20,20,2.3188725691216514,12,0
R2,S2,5,6,2.0994606186941533,11,0
R1,S5,6,7,0.0,26,0
R3,S2,18,19,4.200834724569555,48,0
R1,S5,18,18,3.6034102492481366,42,0
R2,S2,5,6,3.923838409497391,57,0
R2,S5,20,21,1.9676692088735432,25,0
R3,S1,19,19,1.5189056553499396,8,0
R2,S5,19,19,1.9899412403219496,36,0
R1,S1,16,17,4.548984035638297,59,0
R1,S1,20,20,1.6095383343187915,33,0
R1,S4,18,19,4.222914318788195,34,0
R1,S1,19,19,1.7793530238432724,7,0
R2,S4,19,20,0.7141130270631304,9,0
R1,S5,12,12,0.0,23,0
R2,S3,6,6,2.8611950763005374,12,0
R1,S4,6,6,3.152183178822151,41,0
R3,S3,14,14,0.27419754395104,35,0
R3,S5,7,8,4.215295007545505,31,0
R1,S4,21,22,0.0,17,0
R3,S5,12,12,3.062657299121427,46,0
R3,S3,8,9,3.1362234716753346,10,0
R3,S5,18,18,3.6097472263969435,5,0
R3,S3,14,14,0.0,34,0
R2,S1,5,6,3.6003090352985097,15,0
R1,S3,8,9,1.7827366314567037,56,0
R3,S3,5,6,1.4894582636247367,45,0
R2,S1,21,22,3.237514212148909,35,0
R3,S4,21,22,3.4410293460374692,20,0
R2,S2,11,12,0.0,19,0
R1,S4,19,20,0.06531847000850499,9,0
R2,S2,17,17,3.798818812396345,19,0
R1,S1,6,7,2.712483615770581,5,0
R2,S4,17,17,2.272628461733187,19,0
R2,S5,15,16,0.5214946678996553,40,0
R3,S5,19,20,2.658262476338044,52,0
R3,S4,14,14,3.8283981974100745,58,0
R2,S5,13,13,5.476899394464849,43,0
R2,S1,13,13,1.4687196574852668,59,0
R2,S5,5,5,3.315629267975761,12,0
R1,S5,21,22,4.782322370199318,57,0
R2,S2,16,17,0.0,26,0
R1,S2,14,14,4.698692762785784,31,0
R1,S3,9,9,2.300965380308024,38,0
R1,S1,22,23,2.112296448413172,34,0
R1,S5,19,20,1.187406820884875,16,0
R1,S1,10,10,1.4541580990870298,6,0
R1,S1,11,12,0.8824816969862062,50,0
R1,S2,21,22,0.5704639347913092,55,0
R2,S5,10,10,2.674433756642651,56,0
R1,S3,12,12,3.669031156423261,42,0
R2,S4,16,16,0.42838057242593486,26,0
R2,S3,18,18,0.9572485170252714,55,0
R1,S2,16,17,2.3845174664773725,21,0
R2,S3,14,14,0.32824909500122645,39,0
R2,S2,19,20,2.3661950612508966,56,0
R1,S2,11,12,1.5954662880415353,46,0
R2,S1,13,14,0.0,49,0
R2,S5,14,15,2.7074456180117776,56,0
R3,S4,14,14,1.1584706345816036,27,0
R3,S2,20,21,3.5375727642508314,33,0
R1,S2,11,11,1.706756279117831,33,0
R1,S1,9,10,0.9330342367927316,54,0
R1,S4,7,7,1.9501328899177055,23,0
R1,S2,22,23,3.8629561473726515,21,0
R1,S5,15,16,4.7627337909127085,12,0
R3,S5,19,19,2.8896066698421468,54,0
R3,S1,9,9,1.1164525244019605,11,1
R2,S2,16,16,2.048910474152136,59,0
R3,S4,8,8,1.8523740444377486,15,0
R1,S1,19,20,1.7746397167736683,7,0
R3,S1,13,14,1.6184149540367003,6,0
R2,S3,11,12,0.5518589856952876,23,0
R1,S1,14,15,3.463428263513858,32,0
R1,S3,17,18,3.29116974566856,32,0
R2,S3,12,12,2.034743878460203,29,0
R3,S2,16,16,3.888121486132526,15,0
R2,S5,5,6,2.886575868738832,44,1
R1,S4,20,20,0.32534797725831344,47,0
R1,S1,21,22,1.468392524989365,6,0
R3,S2,22,23,4.220556124978509,16,0
R2,S4,15,15,1.4590282137623207,45,0
R3,S1,22,23,0.9600049965293653,42,0
R1,S5,11,11,3.083613751943673,16,0
R2,S5,22,23,1.579673881528635,54,0
R2,S3,12,12,2.841177303691142,29,0
R3,S3,10,11,1.945825886721623,41,0
R1,S4,11,12,0.8050165853030156,35,0
R2,S1,14,14,0.9603320638124493,58,0
R3,S3,15,16,0.0,21,0
R1,S2,17,18,0.34222616261056027,52,0
R1,S3,13,13,2.9425675705868244,16,0
R1,S4,11,11,3.8086555760647114,34,0
R3,S2,13,13,1.0843606269973431,6,0
R1,S5,17,18,0.0,20,0
R3,S2,7,7,3.7067559953969567,5,0
R1,S4,7,7,3.751142111061184,56,0
R3,S5,5,5,3.0844381343876623,38,0
R3,S1,6,7,0.0,49,0
R2,S4,7,7,2.772679293663711,52,0
R3,S3,19,20,2.827368300097784,5,0
R2,S4,10,11,3.3508638433479296,55,0
R1,S4,17,17,2.2264835378127477,40,0
R1,S4,5,6,0.8747374490248538,56,0
R3,S5,5,6,1.393187544576927,7,0
R1,S4,6,7,3.765579405360837,38,0
R1,S1,19,20,2.5693134520282492,16,1
R3,S4,18,19,0.03791455489859752,49,0
R1,S3,15,15,4.559701035695206,31,0
R1,S2,19,19,3.733320894302324,54,0
R1,S5,10,10,4.493747994240459,41,0
R2,S3,13,14,3.701468575868441,59,0
R1,S1,9,9,0.6074032826392677,29,0
R3,S4,6,7,2.4950074275052234,16,0
R3,S5,10,11,2.9052413015961482,55,0
R1,S5,22,23,0.0,37,0
R3,S5,13,14,0.241420451321964,13,0
R3,S3,10,10,3.1150973504673143,5,0
R3,S2,18,19,3.234032444359444,54,0
R3,S2,17,17,5.552328543895983,27,0
R1,S1,15,15,1.6094201013312173,32,0
R3,S3,16,17,0.0,7,0
R2,S3,17,17,1.7733011328515165,42,0
R2,S3,18,18,3.2651898444629293,58,0
R2,S4,22,22,1.4538519201725917,40,0
R1,S3,16,17,2.152618687583479,48,0
R3,S3,8,9,1.0368533472680206,48,1
R1,S5,14,15,3.789642733724877,9,0
R3,S5,21,21,3.1169233735295956,59,0
R3,S5,8,8,0.7698881924871406,33,0
R3,S3,16,17,1.2171116317206887,57,0
R3,S3,17,18,0.9807620932517465,17,0
R3,S5,8,8,0.0,48,0
R1,S1,14,15,0.8570250468107441,8,0
R1,S1,7,8,0.0,10,0
R2,S2,19,19,3.4003694327522167,55,0
R1,S4,6,6,3.519312697483292,42,0
R2,S4,21,22,1.551816090241101,10,0
R2,S2,10,11,2.307043788705161,15,0
R3,S5,12,13,3.6064994911874293,31,0
R1,S5,7,8,3.1756730611376303,58,0
R1,S3,22,22,5.007047914016573,50,0
R3,S4,5,6,2.3891186911066353,39,0
R3,S3,20,21,4.178953000215053,44,0
R2,S3,11,11,2.14267995347839,8,0
R1,S4,7,7,1.8207523127690577,31,0
R1,S5,8,8,3.018026097226298,20,0
R2,S1,13,13,2.828229819759849,22,0
R2,S5,9,9,1.0881174111222216,11,0
R2,S5,19,19,0.7639533261118965,15,0
R3,S3,12,12,2.1121633678752176,12,0
R2,S3,10,11,0.0,56,0
R2,S3,22,23,1.5387044319323144,10,0
R3,S4,19,19,0.5264922185694092,52,0
R2,S4,11,12,1.135480607399373,9,0
R2,S2,14,15,0.8319010261104438,10,0
R1,S3,10,10,3.1518634510574204,42,0
R2,S4,18,18,2.6700194420760077,6,0
R2,S2,21,21,2.0794287870650647,35,0
R3,S3,13,13,1.4249354385588937,43,0
R2,S3,9,9,3.5520475137170493,36,0
R1,S1,11,12,3.350972896270145,13,0
R1,S4,11,12,1.8332880122072728,19,0
R3,S2,6,6,4.03212011847776,25,0
R1,S3,20,20,1.7156852785624883,50,0
R3,S4,17,18,2.3070537863568776,57,0
R1,S2,12,13,1.138672069689664,32,0
R1,S1,10,11,1.4101846508262161,49,0
R2,S2,10,10,1.0594752129254839,31,0
R3,S3,13,13,3.031387784973802,9,0
R2,S5,8,9,2.5643292456833784,21,0
R3,S5,15,15,0.4208919279931298,41,0
R2,S1,9,10,2.849673575636528,28,0
R1,S3,21,21,4.6894265843231295,35,0
R2,S3,11,11,1.0098859498349126,39,0
R1,S4,19,20,0.9241121561299226,45,0
R3,S5,19,20,2.012100322789379,45,0
R3,S4,18,18,4.067352140004547,58,0
R1,S3,17,18,1.3425315853407904,8,0
R2,S1,15,15,4.762776398922954,24,0
R1,S5,17,18,0.41441204250631314,47,0
R2,S4,13,14,2.282072849515131,21,0
R1,S1,14,14,0.0,50,0
R1,S3,8,8,0.5957795743054775,14,0
R3,S2,21,21,1.6798986081522838,41,0
R2,S2,18,19,2.4052911819189715,25,0
R2,S5,22,23,3.861097965910514,25,0
R1,S1,15,15,0.9510060344470388,53,0
R2,S4,20,21,2.630965866867034,20,0
R1,S1,5,5,0.0,37,0
R1,S5,11,11,3.5147802411185642,14,0
R2,S3,14,14,3.96557345242916,48,0
R2,S1,13,13,3.5562872635931857,22,0
R1,S5,7,7,3.554096645599274,37,0
R2,S5,18,19,1.8629246640051509,33,0
R2,S4,19,20,2.4150681870416877,35,0
R2,S3,6,6,1.8545300001582943,28,0
R2,S1,18,19,1.9317369899446093,16,0
R3,S5,20,20,0.8845053524756052,24,0
R3,S3,11,12,2.42250285476416,10,0
R1,S4,8,9,2.626700506159433,12,0
R1,S5,22,22,3.477946503046601,18,0
R3,S4,9,10,2.5881768733312804,9,0
R1,S3,10,10,3.3216189893794863,58,0
R3,S4,11,12,0.8835879351888978,40,0
R1,S1,19,19,4.135156885166351,58,0
R2,S4,5,5,1.6381203219268865,52,0
R2,S2,8,8,0.0,42,0
R3,S2,5,5,1.415764844374044,7,0
R3,S2,15,15,2.8650205208663992,40,0
R3,S2,22,22,2.1233065044705577,26,0
R3,S1,18,19,0.0,12,0
R2,S5,15,15,2.3227346313373305,18,0
R2,S2,14,15,2.1900972284568505,11,0
R3,S2,21,21,0.5428491081163502,8,0
R3,S5,8,9,2.8467716637411065,23,0
R1,S2,19,19,1.7992559724792603,47,0
R2,S5,20,20,0.0,51,0
R2,S2,17,18,3.0426126620915683,28,0
R3,S5,13,13,2.2622260248718327,20,0
R1,S5,15,15,4.270338816488441,10,0
R2,S3,15,15,0.7025810382881044,48,0
R1,S4,10,10,1.6504360054671001,12,0
R1,S5,5,6,3.5989901539485443,29,0
R2,S2,10,10,0.6265686423205448,36,0
R2,S1,17,18,3.5461241245288533,29,0
R1,S5,9,9,3.585244413798071,14,0
R1,S2,19,19,2.470670559741672,47,0
R2,S5,22,22,1.7523067787486417,45,0
R3,S3,18,18,1.029069781350243,21,0
R1,S1,19,20,0.9183759249310985,50,0
R2,S1,9,9,2.4662460860208455,7,0
R1,S2,8,8,0.0,13,0
R2,S4,6,6,1.1644153056630773,56,0
R1,S3,11,12,0.957553884917868,22,0
R1,S4,14,15,0.5179366066235613,53,0
R3,S1,20,21,2.278566185623842,34,0
R1,S1,14,15,0.0,9,0
R1,S4,22,22,3.8043085418400757,56,0
R1,S5,21,21,3.370370864321545,36,0
R2,S4,17,18,4.039322249737183,57,0
R2,S4,5,5,1.2091608340930575,31,0
R2,S5,5,5,2.3116996741365146,25,0
R2,S5,19,20,3.234756515837824,28,0
R1,S5,5,5,1.8037908368517144,42,0
R3,S3,10,11,1.1500925690837245,7,0
R1,S1,17,18,2.179518574798921,20,0
R1,S1,5,6,1.6924647998429014,19,0
R3,S5,9,10,0.39397758620992707,29,0
R3,S5,13,14,0.0,12,0
R3,S3,21,22,0.614661018977753,45,0
R3,S3,20,20,0.0,8,0
R3,S2,12,12,0.6950165287154069,36,0
R3,S4,21,21,4.128593768588723,49,0
R2,S1,19,20,0.0,39,0
R3,S1,5,6,2.673349679221296,57,0
R3,S3,16,17,3.8340337681440086,34,0
R3,S4,9,9,0.0,43,0
R3,S3,10,10,4.6914938060875375,52,0
R3,S2,5,6,1.8852940672288057,53,0
R2,S2,5,6,4.037229036722502,34,0
R2,S2,14,15,2.406263167243848,21,0
R2,S3,14,15,1.3090202929584438,23,0
R1,S4,7,8,0.0,56,0
R3,S5,21,21,0.32779626987928,35,0
R2,S1,15,16,3.019625288664354,21,0
R3,S5,22,23,4.305924946042926,6,0
R3,S4,6,7,0.0,41,0
R2,S3,13,14,1.9105002532745126,52,0
R2,S3,21,21,1.3310104130848526,33,0
R3,S3,18,19,2.626723472758928,34,0
R3,S2,8,9,2.132552029631406,58,0
R1,S2,21,22,1.4424794919927812,47,0
R2,S2,21,21,2.9586624882472266,26,0
R3,S5,16,17,0.9627043863675233,42,0
R1,S1,22,22,2.016860350791543,15,0
R3,S3,7,8,3.1551598675300294,37,0
R2,S3,15,16,0.9104467809193033,23,0
R3,S5,22,23,1.4615674409761858,7,0
R2,S1,8,9,1.1629712367623424,44,0
R1,S1,21,22,2.678254064837381,26,0
R3,S5,22,23,2.5243364812762845,22,0
R2,S3,9,10,1.2227832189284307,49,1
R1,S4,18,19,2.5113091208176845,34,0
R1,S4,14,15,0.0,5,0
R2,S1,19,19,3.252908611862971,24,0
R3,S1,5,5,3.3435519497768498,53,0
R2,S3,20,20,1.2404282301051799,9,0
R1,S1,15,15,0.9420247010434009,16,0
R2,S5,10,11,1.9137147347704293,15,0
R1,S4,20,21,0.6348923654465595,28,0
R1,S4,6,6,0.8680175496665097,22,0
R1,S1,5,5,2.461779161635499,12,0
R1,S5,13,13,3.213591831447418,33,0
R3,S1,16,16,2.476807351739672,26,0
R1,S1,21,22,6.329493321826282,49,0
R1,S5,19,19,3.8728812188247557,6,0
R1,S5,14,15,3.103063332431728,27,0
R2,S2,16,17,3.048782567979368,20,0
R3,S4,18,19,2.1301383287438687,48,0
R1,S1,13,13,2.756980160801168,12,0
R2,S3,17,17,2.296393073389999,8,0
R1,S1,7,8,3.576257818155063,18,0
R3,S1,18,18,1.5812908428315224,13,0
R3,S3,14,14,1.5011313396716137,15,0
R3,S4,20,21,3.767102360421899,52,0
R3,S2,11,12,1.3100138718625374,42,0
R2,S5,8,8,0.582606954030797,48,0
R3,S2,15,16,0.8778057947782272,55,0
R2,S1,20,20,3.122925548074166,20,0
R2,S1,8,8,6.007828810239958,17,0
R3,S3,21,22,0.668463510726429,40,0
R2,S3,17,18,2.967722962095757,48,0
R2,S1,15,15,2.2306642703310398,40,0
R3,S2,7,8,3.6922834919147167,21,0
R1,S2,13,13,2.954568992813458,18,0
R1,S4,10,11,3.785283683620152,33,0
R2,S1,15,15,2.438203545794906,21,0
R3,S5,20,21,0.7478390203610048,5,0
R3,S5,9,9,0.9799778476716756,24,0
R3,S2,18,18,2.317970894479013,37,0
R1,S3,21,22,2.700624112263788,58,0
R2,S3,7,7,1.4236832456069566,6,0
R3,S2,8,8,5.022589363748736,21,0
R2,S4,20,20,3.4118328975719745,27,0
R3,S1,20,20,0.0,26,0
R3,S5,8,8,1.815646556066171,5,0
R3,S2,21,22,0.4554238017992809,16,0
R2,S3,17,17,4.859423924190713,17,0
R1,S1,5,5,0.0,18,0
R1,S5,16,16,2.6281128716821067,14,0
R2,S4,8,9,2.1849865964428816,16,0
R3,S2,15,16,3.2208606761595036,26,0
R1,S1,9,9,2.4841415853146867,22,0
R1,S5,6,6,5.10398703170913,43,0
R2,S4,21,22,3.376895700279973,23,0
R2,S3,12,13,0.0,34,0
R2,S1,10,10,4.106324242512708,19,0
R3,S2,13,14,2.304729995908488,43,0
R3,S5,17,17,4.108870081294507,18,0
R2,S3,15,15,1.5243809978613814,13,0
R2,S3,20,20,0.4065054776377779,9,0
R1,S5,20,21,0.12293445481243648,37,0
R1,S5,6,6,3.5920940649031468,52,0
R2,S5,14,14,3.1957675226125035,9,0
R2,S1,16,17,1.112078656148493,28,0
R2,S2,12,12,0.0,12,0
R1,S3,15,15,3.6495122140913248,23,0
R1,S4,14,14,0.0,56,0
R3,S5,17,18,5.260866727528338,16,0
R1,S2,21,22,0.0,12,0
R1,S4,11,11,2.0211152319971464,12,0
R2,S1,7,8,2.3450251066324372,59,0
R2,S3,17,17,2.5472768313936767,42,0
R3,S2,11,11,2.486425437233821,24,0
R2,S2,13,14,2.1956593379832525,33,0
R2,S3,17,18,1.3488891814465593,45,0
R1,S3,12,12,1.664829086090947,38,0
R2,S5,22,23,1.0222719273254999,22,0
R1,S3,6,7,2.1738151138299258,5,0
R1,S2,22,23,0.0,15,0
R2,S5,22,22,2.4731922984086214,51,0
R2,S3,15,15,1.8519920999193773,48,0
R1,S4,5,6,3.2621486251590865,39,0
R3,S4,18,18,1.544503588445044,55,0
R2,S3,20,20,2.903342652423316,56,0
R1,S2,15,16,2.8280378547364897,36,0
R1,S5,5,5,1.7914022772735734,55,0
R2,S5,11,12,2.529323472179179,46,0
R1,S5,20,20,0.0,20,0
R2,S1,18,18,4.012348222971351,10,0
R3,S3,19,20,1.181680741109639,13,0
R3,S1,18,18,1.7325264786486803,44,0
R1,S1,15,16,0.42074769401830237,26,0
R2,S4,20,20,0.8476824632860447,52,0
R2,S5,21,21,4.465307299113515,12,0
R3,S1,10,10,2.206835233367562,36,0
R3,S2,15,16,1.5548233433882246,30,0
R2,S3,21,21,1.5464671230310336,58,0
R1,S2,13,13,2.0029682270114555,22,0
R2,S5,22,23,3.083686606294349,41,0
R1,S4,21,22,2.2907578057322597,56,0
R1,S2,16,16,2.322792335256342,16,0
R2,S2,9,10,0.6152406271054598,42,0
R2,S1,15,16,1.559301387035004,38,0
R3,S2,8,9,2.234780701952718,8,0
R3,S4,8,9,1.953213745540943,20,0
R3,S2,7,7,1.376188373904637,28,0
R1,S2,21,22,1.2387431570534324,18,0
R3,S5,11,11,2.653346713105507,21,0
R2,S4,8,8,2.690295747522677,55,0
R1,S2,17,17,3.4841189854741543,35,0
R3,S5,16,17,2.293675733482405,8,1
R2,S3,5,6,0.0,54,0
R2,S2,22,22,5.537436411299208,48,0
R3,S2,15,15,1.9867977636429826,38,0
R2,S5,7,8,1.3849660375034112,42,0
R2,S5,21,22,1.9127589552453736,42,0
R2,S5,16,16,1.4058589430733877,7,0
R3,S2,14,15,0.7719438448590266,12,0
R2,S1,12,13,2.921830058362574,16,0
R1,S1,19,19,1.7771805767893438,39,0
R2,S5,9,10,1.8658407644591726,6,0
R2,S1,8,9,0.0,57,0
R3,S3,8,8,1.660267669956232,33,0
R2,S1,19,20,0.3850874693854558,27,0
R3,S1,21,21,1.216345322063523,37,0
R3,S2,16,17,2.3544201409295753,54,0
R3,S1,7,7,1.0797327621319386,22,0
R3,S5,14,15,1.2866876219019159,44,0
R2,S2,19,19,2.1448657729262597,26,0
R2,S1,14,15,1.2402299058552662,18,0
R3,S3,22,23,0.4170304553951776,33,0
R3,S2,5,6,0.0,49,0
R3,S2,7,7,2.5048636760236866,19,0
R3,S2,16,17,1.2252431084307012,19,0
R2,S1,5,5,0.0,49,0
R1,S5,7,8,3.8684938136585596,8,0
R2,S4,7,8,2.5070382458757416,40,0
R3,S4,9,10,0.21807420713641879,9,0
R3,S4,5,6,0.9430457060605508,7,0
R3,S1,8,9,3.5696179507695303,16,0
R3,S3,8,9,1.7368573272279535,24,0
R1,S2,21,21,1.3724445858954444,48,0
R3,S2,18,18,3.1260127317529243,24,0
R1,S5,22,23,1.7482746734828527,43,0
R2,S2,5,6,3.844505489584634,43,0
R1,S5,20,21,1.3809496374500627,5,0
R2,S1,7,8,1.1444460277712918,48,0
R1,S4,13,14,2.024887879046642,7,0
R3,S5,8,8,3.447016187546077,51,0
R1,S5,9,10,2.3742697240680997,13,0
R3,S2,15,16,2.155317711240352,58,0
R1,S1,13,13,0.7889202158957718,58,0
R2,S4,7,7,0.5685256382765262,24,0
R1,S1,10,10,3.4486636056830804,13,0
R1,S4,15,16,3.606263529288399,35,0
R2,S3,13,14,3.5578926735223613,50,0
R1,S1,19,20,3.1865758331605463,32,0
R2,S3,7,8,2.6697751500669784,39,0
R1,S4,5,6,2.6468143352524574,44,0
R2,S5,18,18,2.2003898653478857,42,0
R2,S3,21,22,2.843108250771836,48,0
R3,S4,18,19,1.937464051511083,6,0
R2,S4,21,22,2.8389065041212342,7,0
R2,S3,18,18,3.3763397156795336,18,0
R3,S1,16,17,0.11335556215740716,21,0
R3,S5,20,21,3.644470868375996,39,0
R2,S4,5,6,1.9132825959251085,8,0
R3,S1,17,18,4.187299788219898,51,0
R2,S4,10,10,3.9056992911297033,34,0
R2,S4,21,21,0.4538720487345942,58,0
R1,S4,16,16,2.000952279326023,43,0
R2,S1,10,11,0.0,55,0
R3,S2,11,11,1.4208845284546918,18,1
R1,S5,5,5,2.5336094114343206,52,0
R1,S5,5,6,3.270431462503395,31,0
R3,S2,9,10,2.1038541794433128,17,0
R3,S4,10,10,2.664139370583213,59,0
R1,S2,20,20,0.946343898436206,24,0
R3,S3,20,20,1.97147103561669,53,0
R3,S3,18,18,1.114762391319608,53,0
R2,S1,5,6,2.4238376607287595,28,1
R3,S1,17,18,4.084591823727805,14,0
R2,S3,14,14,1.914594932977908,11,0
R3,S2,14,14,0.0,56,0
R3,S1,13,13,2.294414386144683,21,0
R3,S2,17,18,3.0581536201112876,26,0
R3,S1,7,8,0.6229603366106427,48,0
